PairID,Text1,Text1 Translation,Text2,Text2 Translation,Score
Pair_ID_amh_train_824,ይሄ ከሆነ ዛሬ ልክ 28ኛ ዓመቱን ደፈነ ፡፡,"If this is the case, he would have turned 28 today.",ይሄ ከሆነ ዛሬ ልክ 47ኛ ዓመቱን ደፈነ ፡፡,"If this is the case, he would have turned 47 today.",0.56
Pair_ID_amh_train_825,የቃለ ምልልሱን የመጀመሪያ ክፍል ቀጥሎ ያድምጡ ፤ ።,Listen to the first part of the interview below; .,የውይይቱን ሁለተኛ ክፍል ቀጥሎ ያድምጡ ፤ ።,Listen to the second part of the conversation below; .,0.64
Pair_ID_amh_train_826,/ሙሉ ዘገባውን ከተያይዘው ፋይል ይከታተሉ/ ።,/See the full report from the attached file/.,/ሙሉ ዘገባውን ከተያያዘው የምስል ፋይል ይከታተሉ/ ።,/Watch the full report from the attached image file/.,0.84
Pair_ID_amh_train_827,የወያኔ ወሮበላ የዘራፊ ቡድን ስብስብ የጥላቻ መርከብ እየሰመጠ ነውን ?,Is the TPLF thug group of robbers sinking the ship of hatred?,የወያኔ ወሮበላ የዘራፊ ቡድን ስብስብ አመራሮችም የኢትዮጵያ ህዝብ ላይ ተመሳሳይ አመለካከት ሊኖራቸው ይችላል ።,The leaders of the TPLF thug bandit group may also have the same attitude towards the people of Ethiopia.,0.47
Pair_ID_amh_train_828,ስለ አመጣጡም ሆነ ስለ አካሄዱ የመናገርም ሆነ ፣ የዘገየ ስለመሰላቸው ምክንያቱን የማስረዳት ግዴታ የለበትም ።,"There is no obligation to speak about the origin or the process, nor to explain the reason for what they think is delayed.",በያዘው ውል መሰረት ስራውን ማጠናቀቅ አለበት ፡፡,He must complete the work according to his contract.,0.25
Pair_ID_amh_train_829,ሞጋቾች ተከታታይ ድራማ ምዕራፍ ሰባት ክፍል 173 ።,Mogachak drama series season seven episode 173.,አየርበአየር አዲስ ተከታታይ ድራማ ክፍል 10 ።,Air By Air New Drama Series Episode 10,0.41
Pair_ID_amh_train_830,መንፃት አንችልም ማለት ግን አይደለም !,It doesn't mean we can't clean it!,ይህ ማለት ግን እርሱ ብቻ ነው ማለት አይደለም ፡፡,But this does not mean that he is the only one.,0.38
Pair_ID_amh_train_831,እሱ ተጽኖ ያደረገበት(ለት) አስተዳደጉ እንጂ ራሴ ልሁን ብሎ አደልም ባይ ነኝ ፡፡,"He was influenced by his upbringing, but I don't want to be myself.",5ኛው የህዝብ ተወካዮች ም/ቤት ልዩ ስብሰባን አስመልክቶ የአዲስ አበባ ነዋሪዎች አስተያየት ።,Opinions of Addis Ababa residents regarding the 5th special meeting of the House of People's Representatives.,0.2
Pair_ID_amh_train_832,እንኳን ለሊቀ ሰማዕታት ለቅዱስ ጊዮርጊስ( የኢትዮጵያ ገበዝ)ወርሃዊ የመታሰቢያ በዓል በሰላምና በጤና አደረሰን አደረሳችሁ ።,Congratulations to the great martyrs of St. George (Ethiopia's brave) who brought us safely and healthily.,እንኳን ለመላዐኩ ለቅዱስ ገብርኤል ወርሃዊ መታሰቢያ በዓል በሰላምና በጤና አደረሳችሁ ።,Wishing you a safe and healthy monthly commemoration of the angel Saint Gabriel.,0.58
Pair_ID_amh_train_833,ከሞላ ጐደል መግባባት ላይ የተደረሰበት ሁኔታም ነበረ ።,There was almost a consensus reached.,ከሞላ ጐደል ጥሩ ፖሊሲ ነው ያለን ፤ ።,We have almost a good policy; .,0.45
Pair_ID_amh_train_834,ላንቺም መልካም አዲስ አመት ይሁንልሽ ።,Happy New Year to you too.,መልካም አዲስ አመት ለምህረት ።,Happy New Year to Mercy.,0.8
Pair_ID_amh_train_835,ሃይማኖት በጀርመን ሃገር መሠረታዊ የሰዉ ልጅ መብት ነዉ ።,Religion is a basic human right in Germany.,እንደ እናቴ ሳይሆን እንደ ሚስቴ ሀሳብ አውለኝ ።,"Think of me as my wife, not as my mother.",0.14
Pair_ID_amh_train_836,ሙሉውን መጽሔት በፒዲኤፍ ለማንበብ እዚህ ይጫኑ !,Click here to read the entire magazine in PDF format!,ሙሉውን ለማንበብ እዚህ ክሊክ ያድርጉ በ 10 :33 !,Click here to read the whole thing at 10:33!,0.67
Pair_ID_amh_train_837,ለምሳሌ የኩላሊት ንቅለ ተከላ እንጀምራለን ።,"For example, we start a kidney transplant.",የኩላሊት ንቅለ ተከላ ጉዳይ የህግና መመሪያ ዝግጅትም ያስፈልገዋል ።,The issue of kidney transplantation also requires the preparation of laws and guidelines.,0.61
Pair_ID_amh_train_838,አሰልጣኙ ዋናው ብሄራዊ ቡድኑ በሃላፊነት ለመምራት ሲረከቡ እቅዳቸው በወጣቶች ላይ መስራት እንደሆነ ተናግረዋል ፡፡,"The coach said that when he took over to lead the main national team, his plan was to work on the youth.",የጋምቤላ ዩኒቨርሲቲ የኮሮና ቫይረስን ለመከላከል እየሰራ ነው ።,Gambella University is working to prevent the corona virus.,0.11
Pair_ID_amh_train_839,አስ/ደ/የሥራ ሂደት ቢሮ ቁጥር 5 በዚሁ ቀን በ4 ፡00 ይከፈታል፡፡,As/de/work process office number 5 will be opened on the same day at 4:00.,ንብ/አስ/የስራ ሂደት ክፍል ቢሮ ቁጥር 4 በ15ኛው ቀን 9 ፡0ሰዓት ይከፈታል ።,Office No. 4 of the B/AS/Working Process Department will be opened on the 15th at 9:00 AM.,0.47
Pair_ID_amh_train_840,ዞሮ ዞሮ ዋነኛው ወሳኝ ሕዝቡ ነው ፡፡,"After all, the most important thing is the people.",ከዚያም ወደ ተከታዮቹ ዞሮ ፤ ።,Then he turned to his followers; .,0.31
Pair_ID_amh_train_841,የጉምሩክ ኃላፊ[ ለማስተካከል | ኮድ አርም ] ።,Head of Customs[ to fix | debug code ].,ተጨማሪ መረጃ[ ለማስተካከል | ኮድ አርም ] ።,More information[ to edit | debug code ].,0.36
Pair_ID_amh_train_842,"ሐሙስ ፡-ከምሽቱ ሦስት ሰዓት የአማርኛ ዜና - ሴፕቴምበር 01, 2022 ።","Thursday: Amharic news at three o'clock in the evening - September 01, 2022.","ቅዳሜ ፡-ከምሽቱ ሦስት ሰዓት የአማርኛ ዜና - መጋቢት 07, 2020 ።","Saturday: Amharic news at three o'clock in the evening - March 07, 2020.",0.59
Pair_ID_amh_train_843,ይሁን እና እዚህ አውሮጳ በተለይም በግሪክ በሚገኙ የስደተኞች መጠለያዎች የኮሮና ሥርጭት እያሰጋ ነው ።,"However, here in Europe, especially in the refugee shelters in Greece, the spread of corona is threatening.",ይህም በግሪክ የስደተኞች መጠለያዎች የኮሮና ስርጭት ስጋት እንዲያይል አድርጓል ።,This has led to the risk of the spread of corona in Greek refugee shelters.,0.78
Pair_ID_amh_train_844,እስካሁን እስር ቤት ውስጥ ነው ።,He is still in jail.,እስር ቤት አይደል እንዴ በጌታ ?,"Isn't it a prison, sir?",0.58
Pair_ID_amh_train_845,መንግሥት ለሚያደርገው የመልሶ ማቋቋም ሥራ አስፈላጊውን ድጋፍ እናደርጋለን- የተመድ የልማት ፕሮግራም ።,We provide the necessary support for the government's rehabilitation work - the United Nations Development Program.,የተመድ የልማት ፕሮግራም ድርጅት የመልሶ ማቋቋም ሥራን በማገዝ ከመንግሥት ጎን እንዲቆምም ጠይቀዋል ፡፡,They also asked the United Nations Development Program to stand by the government in helping the rehabilitation work.,0.64
Pair_ID_amh_train_846,- ጠቅላይ ሚኒስትር ዶ/ር አቢይ ጌድኦ ገብተዋል ፡፡,- Prime Minister Dr. Abiy Gedeo has entered.,ጠቅላይ ሚኒስትር ዶክተር አቢይ አህመድ ሃዋሳ ገቡ ።,Prime Minister Dr. Abiy Ahmed Hawassa entered.,0.66
Pair_ID_amh_train_847,ለመገመት እጅግ በጣም ከባድ ነው ።,It is extremely difficult to predict.,ይህም ለመገመት ከባድ ከሆኑት ጨዋታዎች አንዱ ነው ።,This is one of the hardest games to predict.,0.48
Pair_ID_amh_train_848,185) ሙሉሰው አለኸኝ (የቤተሰብ ብዛት 2) ።,185) You have me full (family size 2).,309) አለኸኝ አስራ (የቤተሰብ ብዛት 3) ።,309) You have eleven (number of family 3).,0.52
Pair_ID_amh_train_849,እንኳን ደስ አለን ሁላችንም !,Congratulations to all of us!,መላው የኢትዮጵያ ህዝብ እንኳን ደስ አለን ።,Congratulations to the entire Ethiopian people.,0.89
Pair_ID_amh_train_850,አብን ከአንድ አመት በፊት የያዘውን አቋም ማስታወስ አለበት !,He must remember the position he held a year ago!,ከአንድ አመት በፊት እንዳየሁት ።,As I saw it a year ago.,0.2
Pair_ID_amh_train_851,ለመሆኑ ተሰናባቹ ኡናይ ኤምሪን ማን ሊተካቸው ይችላል ?,Who can replace the outgoing Unai Emery?,• ተሰናባቹ ኡናይ ኤምሪን ሊተኳቸው የሚችሉ 7 አሰልጣኞች ።,• 7 coaches who can replace the outgoing Unai Emery.,0.73
Pair_ID_amh_train_852,ኢሳት - ትግሉ መርካቶ ደርሷል !,ISAT - The fight is over!,አሁን ትግሉ ከወሳኝ ደረጃ ላይ ደርሷል ።,Now the fight has reached a critical stage.,0.52
Pair_ID_amh_train_853,የሬድዮ ፣ የሥነ ጽሑፍና የሙዚቃ ዝግጅቶችን ለክፉ ይጠቀምባቸዋል ።,"He uses radio, literary and musical events for evil.",ትልልቅ መንግሥታዊ የልማት ፕሮጀክቶችንም መመራቱን የሚናገረው ታምራት “ምንም ዓይነት የፖለቲካ ተሳትፎ አልነበረኝም” ይላል ።,"""I had no political involvement,"" says Tamrat, who says that he has led large governmental development projects.",0.3
Pair_ID_amh_train_854,የለም. . . ምንም ችግር የለም ።,No. . . does not matter .,አሁን ምንም የምንላችሁ ነገር የለም ።,We have nothing to say to you now.,0.5
Pair_ID_amh_train_855,ዳና ድራማ ክፍል 61 ፣ ይመልከቱ ።,Watch Dana Drama Episode 61.,ቤቶች ድራማ ክፍል 179 ፣ ይመልከቱ ።,"House Drama Episode 179, Watch.",0.47
Pair_ID_amh_train_856,ለምሳሌ አንድ ሰው ኦሮሞ ነኝ ሲል ፣ ኦሮምኛ ተናጋሪ በመሆኑ ነው ?,"For example, when a person says he is Oromo, is it because he speaks Oromo?",60 ኦሮምኛ ተናጋሪ ሕዝብ ኦሮሞ አለመሆኑን ዱሮም ተናግረናል ።,60 We have said in the past that the Oromo speaking people are not Oromo.,0.41
Pair_ID_amh_train_857,የአሜሪካ መንግስት የጣለው የቪዛ ክልከላ የዓለም አቀፍን ህግ የጣሰ መሆኑን ምሁራን ገለጹ ።,Scholars have stated that the visa ban imposed by the US government violates international law.,አሜሪካ በኢትዮጵያ ባለስልጣናት ላይ የጣለችው የቪዛ ክልከላ ዓለም አቀፍ ህግን የጣሰ ነው -የሕግ ምሁራን ።,The visa ban imposed by the US on Ethiopian officials violates international law - legal scholars.,0.84
Pair_ID_amh_train_858,እንዲህ መሆን አለበት.እንዲህ መሆን የለበትምም ።,It should be like this. It shouldn't be like this.,እንዲህ አይነት አቋም ያለው የመጀመሪያው ኢትዬጵያዊ መሆን አለበት ።,He must be the first Ethiopian to hold such a position.,0.52
Pair_ID_amh_train_859,በዚህ አስቸጋሪ ሁኔታ ውስጥ ያሉትን ደግሞ በሚችለው አቅም ማገዝ ደስታ እንደሚሰጠው ይናገራል ።,He says that he is happy to help those in this difficult situation as much as he can.,አለቃችን ለስራ የሚሰጥህን እስክርቢቶ እንኳ ለግልህ ጉዳይ ተጠቅመህበት አታውቅም ?,"Even the pen that our boss gives you for work, have you ever used it for your personal affairs?",0.25
Pair_ID_amh_train_860,"ዕሁድ ፡- ከምሽቱ ሦስት ሰዓት የአማርኛ ዜና - ሐምሌ 26, 2020 ።","Sunday: Amharic news at three o'clock in the evening - July 26, 2020.","ረቡዕ ፡-ከምሽቱ ሦስት ሰዓት የአማርኛ ዜና - ዲሴምበር 28, 2022 ።","Wednesday: Amharic news at three o'clock in the evening - December 28, 2022.",0.53
Pair_ID_amh_train_861,"ባለፋት 24 ሰዓታት የ7 ሰዎች ሕይወት አልፏል ፤ አጠቃላይ የሟቾች ቁጥርን 1,588 አድርሶታል ።","7 people lost their lives in 24 hours; It brought the total death toll to 1,588.","ባለፋት 24 ሰዓታት የ6 ሰዎች ሕይወት አልፏል ፤አጠቃላይ የሟቾች ቁጥርን 1,352 አድርሶታል ።","Six people died in the last 24 hours, bringing the total death toll to 1,352.",0.67
Pair_ID_amh_train_862,"ባለፋት 24 ሰዓታት የ6 ሰዎች ሕይወት አልፏል ፤አጠቃላይ የሟቾች ቁጥርን 1,371 አድርሶታል ።","Six people died in the last 24 hours, bringing the total death toll to 1,371.",ባለፋት 24 ሰዓታት የ17 ሰዎች ሕይወት አልፏል ፤አጠቃላይ የሟቾች ቁጥርን 637 አድርሶታል ።,"17 people died in the last 24 hours, bringing the total death toll to 637.",0.69
Pair_ID_amh_train_863,ይህ ማለት ለእኔ በጣም ብዙ ነገር ማለት ነው ፡፡,This means a lot to me.,እ ስማ ይህ ለእኔ አዲስ ነገር አይደለም ፡፡,"Listen, this is nothing new to me.",0.39
Pair_ID_amh_train_864,በአጠቃላይ በሀገሪቱ ቫይረሱ የተገኘባቸው እና ህይወታቸው ያለፈ ሰዎች ቁጥርም 75 ደርሷል ነው ያሉት ፡፡,"In general, the number of people who have been diagnosed with the virus and died in the country has reached 75, he said.",በአጠቃላይ በኢትዮጵያ በቫይረሱ ምክንያት ህይወታቸው ያለፈ ሰዎች ቁጥር 974 ደርሷል ።,"In total, the number of people who have died due to the virus in Ethiopia has reached 974.",0.66
Pair_ID_amh_train_865,መለስካቸው አምሃ ዘግቦበታል የድምጽ ፋይሉን በመጫን ዝርዝሩን ያድምጡ ።,Listen to the details by clicking the audio file.,አዲሱ አበበ ያጠናቀረው ዘገባ አለ የድምጽ ፋይሉን በመጫን ያድምጡ ።,There is a report compiled by the new Abebe. Listen by clicking the audio file.,0.59
Pair_ID_amh_train_866,የኢትዮጵያ ብሔራዊ ምርጫ ቦርድ 6ተኛዉ አገር አቀፍ ምርጫን ለማካሄድ ዝግጅት እያደረገ መሆኑን ገለፀ ::,The National Election Board of Ethiopia stated that it is preparing to hold the 6th national election.,የኢትዮጵያ ብሔራዊ ምርጫ ቦርድ አስፈላጊውን ዝግጅት አጠናቋል ፡፡,The National Election Board of Ethiopia has completed the necessary preparations.,0.81
Pair_ID_amh_train_867,በመሆኑም ፣ ሥነ-ጽሑፋዊ ሂስ ለሥነ-ጽሑፍ ሕልውና ጉልህ ሚና አለው ።,"Thus, literary criticism plays a significant role in the survival of literature.",እኔ በበኩሌ ፣ ለሥነ-ጽሑፋዊ ሂስ እማልዳለሁ !,"I, for my part, plead for literary criticism!",0.58
